"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2018-11",101.6241,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.6423,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-01",101.7261,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-02",101.8443,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-03",101.9316,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-04",102.0302,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-05",102.0112,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.9239,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.7947,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-08",101.669,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-09",101.6672,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-10",101.7329,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-11",101.7845,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2019-12",101.9626,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-01",102.1041,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-02",101.6603,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-03",100.6884,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-04",99.94684,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-05",99.67599,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-06",99.76537,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-07",99.93874,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.121,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.2647,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.5317,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.8244,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2020-12",101.0935,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","2021-01",101.4241,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","1999-07",95.08875,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","1999-08",95.12953,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","1999-09",95.90346,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","1999-10",97.30006,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","1999-11",98.12148,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","1999-12",98.23077,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-01",97.88634,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-02",97.74948,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-03",97.98223,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-04",98.50112,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-05",98.8613,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.02312,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-07",99.10888,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.39677,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-09",100.1183,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-10",101.2871,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.0558,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.3903,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-01",102.4572,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-02",102.3674,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-03",102.07,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-04",101.5977,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-05",101.4039,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-06",102.0159,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-07",102.9442,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-08",103.3553,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-09",103.0917,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-10",102.572,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-11",102.2365,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2001-12",102.4438,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-01",103.5335,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-02",104.2166,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-03",104.1473,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-04",103.2405,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-05",102.6362,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-06",102.4519,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-07",102.5418,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-08",102.6821,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-09",102.9084,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-10",103.1818,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-11",103.3178,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2002-12",103.453,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-01",103.6367,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-02",104.1238,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-03",104.6073,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-04",104.549,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-05",104.2931,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-06",104.0728,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-07",104.266,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-08",104.4862,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-09",104.6357,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-10",104.6464,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-11",104.564,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2003-12",104.4209,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-01",104.279,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-02",104.4121,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-03",104.6685,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-04",104.8835,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-05",104.9736,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-06",104.7993,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-07",104.6203,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-08",104.5298,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-09",104.3997,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-10",104.1662,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-11",103.9203,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2004-12",103.7912,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-01",103.6854,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-02",103.8837,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-03",104.1339,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-04",104.4655,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-05",104.7834,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-06",104.9261,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-07",105.1657,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-08",105.5201,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-09",105.7855,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-10",105.8839,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-11",105.9479,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2005-12",105.7157,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-01",105.2078,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-02",104.9199,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-03",104.8893,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-04",104.8663,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-05",104.8902,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-06",105.0004,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-07",105.3292,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-08",105.6805,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-09",105.9796,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-10",106.0782,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-11",106.0389,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2006-12",106.1933,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-01",106.5184,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-02",106.6772,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-03",106.317,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-04",105.7283,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-05",105.2705,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-06",104.9476,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-07",104.6323,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-08",104.3109,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-09",103.7752,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-10",103.217,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.8674,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.6203,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.2653,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.6173,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.5996,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.46304,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-05",98.4012,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-06",97.83012,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-07",97.38545,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-08",96.80524,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-09",95.67333,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-10",94.1944,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-11",92.76764,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2008-12",91.44003,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-01",90.20338,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-02",89.42606,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-03",89.72607,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-04",90.87865,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-05",91.78889,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-06",92.22183,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-07",92.28181,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-08",92.25217,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-09",92.61322,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-10",93.29271,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-11",94.045,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2009-12",94.94017,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-01",95.96239,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-02",97.20542,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.47371,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.55863,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.3336,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.6819,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.7738,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.7568,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.7419,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.8207,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.8463,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.861,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.9539,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.2851,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.4866,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.4605,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.2554,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.0146,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.8699,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.6367,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.6597,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.7221,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.8016,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.9689,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-01",101.3083,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-02",101.4386,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-03",101.3036,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.925,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.7319,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.6151,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.4706,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.6672,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.9831,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-10",101.1889,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-11",101.3545,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2012-12",101.5657,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-01",101.7583,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-02",101.7022,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-03",101.3147,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.9894,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-05",101.01,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-06",101.0962,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-07",101.1627,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-08",101.1545,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-09",101.1758,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-10",101.3029,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-11",101.6021,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2013-12",101.8469,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-01",101.9974,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-02",101.8781,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-03",101.4556,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-04",101.192,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.9868,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-06",101.0248,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0853,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.0109,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.9192,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.8101,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.6572,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3226,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0988,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.91382,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.98357,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1787,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.1887,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.1446,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.2974,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.478,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.4116,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3557,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.2309,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.2224,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.243,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.2915,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5496,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.8265,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-05",101.0021,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-06",101.1011,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.9998,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.9513,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.1794,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.4603,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-11",101.8294,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2016-12",102.1051,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-01",102.2216,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-02",102.3423,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-03",102.4708,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-04",102.5636,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-05",102.6748,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-06",102.746,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-07",102.8072,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-08",103.0609,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-09",103.2756,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-10",103.5065,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-11",103.6072,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2017-12",103.7011,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-01",103.6902,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-02",103.5124,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-03",103.308,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-04",103.1299,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-05",103.0702,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-06",103.1269,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-07",103.2633,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-08",103.3512,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-09",103.3077,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-10",103.3571,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-11",103.491,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2018-12",103.496,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-01",103.3268,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-02",102.984,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-03",102.5277,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-04",102.1083,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-05",101.9557,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.9027,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.771,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-08",101.6584,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-09",101.4856,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-10",101.4212,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-11",101.6644,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2019-12",102.1588,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-01",102.5443,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-02",102.0908,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-03",100.3259,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.0335,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.42171,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-06",98.06554,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-07",99.23269,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.1357,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.7514,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.7625,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.5774,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.3455,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.1036,
"LVA","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.85148,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-07",94.56482,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-08",95.09106,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-09",95.69363,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-10",96.34183,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-11",97.13995,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-12",97.74754,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-01",97.94933,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-02",97.97107,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-03",97.90153,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-04",97.97856,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-05",98.14561,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-06",97.94052,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-07",97.86749,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-08",98.43936,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.12197,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-10",99.33558,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-11",99.41389,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-12",99.43283,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-01",99.67945,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-02",100.2226,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.1108,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-04",101.8293,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-05",101.7115,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.9644,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.5814,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.6614,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-09",100.6888,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-10",100.89,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-11",101.0431,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-12",101.1663,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-01",101.1594,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-02",101.0909,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8971,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.5535,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.0285,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.45693,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.42493,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.93433,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.5372,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-10",101.092,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-11",101.1606,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.9239,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.5665,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.103,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.46119,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.08281,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-05",98.85524,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-06",98.4556,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-07",98.53599,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.03689,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.0301,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.1496,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-11",102.0688,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-12",102.3047,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.8715,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-02",101.6267,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-03",101.7546,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.0795,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-05",102.4165,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-06",102.6574,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-07",102.912,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.7202,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.6788,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.5463,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.8322,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.8524,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.7255,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-02",101.1717,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.7342,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.9484,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-05",102.1479,
